Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
1.0,1.0,0.0,0.0,1.0,0.0,0.0,30,405,3,3,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,37,184,1,3,1,19,15.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,280,4,2,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,21,373,2,4,2,10,13.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,761,3,3,3,12,57.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,42,2248,2,5,2,7,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,30,1325,4,4,4,4,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,23,987,1,4,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,30,870,5,3,5,118,153.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,50,1096,1,5,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,62,647,2,4,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,45,452,3,4,3,21,6.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,57,213,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,49,1013,3,3,3,47,45.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,154,1,4,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,47,101,4,2,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,30,1288,3,5,1,0,3.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,63,583,5,5,2,217,217.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,52,488,3,3,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,40,95,2,2,2,3,16.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,773,5,4,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,2994,2,4,2,306,278.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,28,2496,2,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,47,409,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,17,542,5,4,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,31,779,2,2,2,36,23.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,1129,1,4,3,201,190.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,24,546,2,4,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,25,925,3,5,3,6,10.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,39,373,1,2,1,17,15.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,39,180,4,5,4,10,5.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,54,978,5,4,5,7,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,7,802,5,3,5,19,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,22,101,5,3,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,425,4,2,4,62,51.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,9,783,3,3,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,817,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,29,89,4,3,4,1,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,43,391,3,3,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,25,1464,5,4,5,21,27.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,49,819,4,5,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,35,255,1,1,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,17,551,2,3,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,12,942,1,3,1,73,67.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,37,253,4,3,4,13,12.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,38,373,4,1,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,37,328,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,28,551,2,3,2,20,15.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,48,925,5,4,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,153,2,2,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,181,3,4,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,29,646,5,5,5,0,1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,29,977,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,680,4,5,4,8,4.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,862,5,4,5,0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,32,356,2,5,2,56,44.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,802,2,4,2,11,7.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,26,867,2,4,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,37,373,4,5,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,34,312,2,4,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,1587,5,3,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,26,1031,5,3,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,38,337,1,4,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,37,2402,5,3,5,8,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,16,1892,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,544,1,4,1,80,68.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,21,762,3,4,3,34,47.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,36,446,2,5,2,21,11.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,32,761,5,4,5,5,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,20,1068,2,4,2,6,19.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,48,1481,4,5,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,37,404,5,3,5,15,23.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,30,992,2,3,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,48,757,1,3,1,5,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,36,1182,4,5,4,20,6.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,303,5,3,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,34,447,1,5,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,41,308,5,3,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,376,1,4,1,45,32.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,468,4,3,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,38,951,1,5,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,29,770,4,4,4,0,6.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,31,1919,2,5,2,0,9.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,16,359,4,4,4,15,8.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,70,462,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,18,622,3,3,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,829,5,3,5,0,7.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,26,328,2,4,2,0,1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,651,3,1,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,1478,1,4,1,182,139.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,33,413,4,5,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,337,1,5,1,51,50.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,472,1,2,1,33,30.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,23,432,5,5,5,21,9.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,27,448,1,4,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,1053,4,5,4,23,19.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,45,1164,4,5,4,1,1.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,48,749,5,5,5,6,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,33,134,4,4,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,36,1337,3,2,3,0,9.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,42,270,5,5,5,11,9.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,38,1208,1,2,1,50,37.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,26,675,2,3,2,4,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,38,255,2,4,2,32,20.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,38,361,3,4,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,24,282,1,4,1,8,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,50,1124,3,4,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,370,5,4,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,1009,1,3,1,0,5.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,72,231,2,3,2,0,18.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,35,1009,4,2,4,1,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,41,1416,1,4,1,7,4.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,861,2,2,4,131,108.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,21,337,3,2,3,5,12.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,36,447,1,4,1,4,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,29,1242,4,4,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,70,439,1,4,1,24,21.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,20,1379,5,5,5,49,49.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,8,2419,3,3,4,0,23.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,37,247,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,15,511,4,3,4,24,35.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,50,268,5,1,5,7,12.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,40,1558,4,5,4,12,8.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,27,715,2,4,2,1,5.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,264,5,4,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,24,529,3,5,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,22,1258,4,4,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,38,337,1,5,1,63,61.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,15,542,3,4,3,10,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,524,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,1325,2,4,2,0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,40,680,2,1,2,4,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,647,3,3,3,85,77.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,37,552,2,1,2,106,118.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,762,5,3,5,8,12.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,196,2,4,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,37,1389,5,3,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,28,501,1,4,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,1034,2,1,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,23,1076,2,5,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,38,216,4,5,4,0,4.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1182,3,3,3,13,17.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,304,1,2,1,8,10.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,37,275,1,5,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,1020,3,4,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,228,2,4,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,40,628,5,4,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,26,102,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,37,270,2,3,2,14,41.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,25,859,4,5,4,0,1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,18,458,2,3,2,22,38.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,27,838,4,5,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,27,337,3,4,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,50,1184,4,5,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,23,954,2,5,2,64,56.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,1079,3,4,3,1,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,333,5,1,5,37,14.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,38,1984,3,4,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,26,1047,1,4,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,33,329,3,5,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,956,1,5,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,29,936,4,5,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,27,1123,5,5,5,8,7.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,32,363,1,5,1,63,57.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,21,258,5,5,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,43,567,5,1,5,24,62.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,17,446,4,3,4,9,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,28,817,5,1,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,80,206,5,4,5,0,24.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,26,588,3,3,3,125,114.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,404,4,3,4,18,10.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,212,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1008,2,5,2,0,0.0
1.0,1.0,1.0,0.0,1.0,0.0,0.0,32,251,5,5,5,1,11.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,21,689,4,1,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,28,1314,3,3,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1076,3,2,3,2,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,24,404,5,4,5,4,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,38,390,2,5,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,21,1565,4,4,4,15,20.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,48,2402,3,3,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,50,1995,3,4,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,22,1034,1,5,1,12,6.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,125,2,2,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,29,651,2,5,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,33,599,4,4,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,38,406,3,3,3,4,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,25,1173,4,5,4,7,4.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,49,1072,4,4,4,55,73.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,34,746,5,5,4,297,290.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,951,3,5,3,7,18.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,39,284,3,2,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,9,588,5,5,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,28,731,4,2,4,13,10.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,36,397,2,3,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,21,1201,2,5,2,22,25.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,674,1,3,1,17,13.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,46,1303,2,3,2,0,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,1400,1,5,1,0,14.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,36,2565,2,5,2,4,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,37,663,4,5,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,842,2,3,2,13,23.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,34,2496,5,3,5,0,0.0
1.0,1.0,1.0,0.0,0.0,1.0,0.0,33,89,1,3,1,5,8.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,55,2075,3,2,3,0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,38,196,2,2,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,38,637,3,5,3,0,6.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,1357,4,5,4,57,33.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,30,776,1,3,1,7,9.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,421,2,4,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,32,174,4,5,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,23,240,1,4,1,6,5.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,370,3,1,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,11,1017,1,3,1,53,97.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,163,5,5,5,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,36,299,4,4,4,0,22.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,54,991,4,4,4,8,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,1066,2,4,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,35,1590,4,1,4,0,10.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,419,3,3,3,12,16.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,21,334,5,4,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,1203,4,3,4,0,6.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,456,2,4,4,168,181.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,46,1990,4,4,4,10,11.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,26,402,2,5,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,63,406,5,1,5,0,3.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,42,758,2,1,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,22,227,1,4,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,30,369,1,5,1,23,11.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,20,1298,5,3,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,59,201,4,4,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,447,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,37,461,4,2,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,25,1138,5,4,5,2,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,317,3,5,3,27,17.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,853,1,5,1,20,4.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,39,959,4,5,4,32,63.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,236,2,5,2,0,2.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,14,563,2,5,2,0,2.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,24,284,2,4,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,22,1237,2,3,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,37,122,1,4,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,34,383,5,5,5,45,46.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,80,325,5,5,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,50,511,3,1,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,25,534,3,4,3,16,7.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,45,214,4,5,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1069,4,4,3,113,136.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,630,1,3,1,3,33.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,24,372,2,5,2,61,45.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,29,677,2,5,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,34,404,4,2,4,28,62.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,38,175,1,4,1,276,263.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,408,4,5,4,39,51.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,21,1062,5,5,5,25,31.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,25,432,5,3,5,14,21.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,78,5,3,5,12,4.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,43,2075,1,5,1,19,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,43,689,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,622,5,4,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,480,2,5,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,44,697,4,2,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,14,1039,4,3,4,0,8.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,17,1235,5,4,5,0,2.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,19,828,5,3,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,214,3,4,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,19,990,3,4,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,43,380,1,3,1,0,8.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,44,224,3,4,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,43,1618,2,4,2,6,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,45,1389,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,39,184,2,4,2,38,27.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,45,1069,3,5,3,3,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,38,585,2,5,2,0,5.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,24,175,3,4,3,3,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,1064,1,3,2,5,62.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,27,1201,4,4,4,53,42.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,612,5,1,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,39,259,2,4,2,0,8.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,226,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,280,2,3,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,27,588,4,3,4,15,14.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,30,563,2,3,2,12,9.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,17,964,3,4,3,0,5.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,419,3,3,3,0,6.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,22,808,2,5,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,26,334,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,59,125,5,5,5,35,29.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,30,710,5,4,5,44,48.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,44,308,4,1,4,58,77.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,1259,5,5,5,8,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,29,522,2,3,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,25,581,4,4,4,17,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,34,1452,4,5,4,5,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,29,1491,1,3,1,6,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,409,4,3,4,31,28.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,44,995,2,3,3,34,36.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,787,4,4,4,0,7.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,37,317,2,5,2,1,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,1012,1,4,1,0,3.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,30,1547,4,5,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,65,349,2,4,2,3,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,21,404,4,4,4,32,33.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,23,255,5,4,5,4,6.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,61,280,4,4,3,147,136.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,36,759,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,2295,4,4,4,3,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,24,1121,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,11,937,2,5,2,17,14.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,18,2519,5,3,5,3,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,25,1076,1,5,1,34,47.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,934,2,4,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,41,391,4,2,4,0,0.0
